Fecha,Sexo,Edad,Pasos diarios,Calorías quemadas,Horas de sueño,Calidad del sueño,Frecuencia cardíaca promedio,Nivel de estrés,Estado de ánimo
2024-01-31,Femenino,50,6907,3203,5.4,5,73,5,Relajado
2024-01-02,Femenino,23,10744,3321,6.5,3,67,5,Estresado
2024-05-14,Femenino,29,12475,2243,6.8,3,86,10,Neutral
2024-06-27,Masculino,40,11061,2375,8.4,3,62,9,Feliz
2024-05-16,Femenino,50,8041,2517,5.4,1,75,3,Relajado
2024-05-23,Femenino,38,4874,3413,6.1,2,83,9,Neutral
2024-05-03,Masculino,46,3692,2083,7.3,2,95,10,Estresado
2024-02-28,Masculino,64,8987,2602,6.9,2,72,6,Feliz
2024-04-02,Masculino,35,14033,2587,6.3,2,82,3,Estresado
2024-01-24,Femenino,27,7895,2786,5.2,2,70,1,Relajado
2024-01-11,Femenino,28,10708,3217,7.0,5,64,7,Relajado
2024-03-10,Femenino,48,6790,2725,5.0,1,68,3,Feliz
2024-01-04,Masculino,45,7098,2420,4.4,2,85,3,Relajado
2024-06-23,Femenino,47,8990,1908,8.8,3,83,10,Neutral
2024-06-02,Masculino,38,10561,2208,7.0,4,65,9,Feliz
2024-05-15,Masculino,22,5822,2471,7.7,1,80,6,Relajado
2024-06-19,Femenino,63,5110,2801,4.9,4,83,10,Feliz
2024-05-23,Masculino,42,12334,2774,8.5,1,86,8,Feliz
2024-04-03,Masculino,52,5401,2094,8.0,4,86,3,Estresado
2024-02-15,Femenino,40,5292,3163,6.4,4,69,8,Neutral
2024-02-26,Masculino,52,3187,2487,4.8,2,80,8,Estresado
2024-04-19,Femenino,19,3810,3460,4.2,4,92,7,Estresado
2024-05-20,Masculino,32,13889,3202,8.2,4,67,1,Neutral
2024-03-27,Masculino,45,11771,3020,7.3,3,65,7,Neutral
2024-01-08,Masculino,61,11970,3076,8.0,3,73,2,Neutral
2024-06-14,Femenino,64,4358,3177,4.1,1,84,6,Estresado
2024-06-27,Masculino,58,6276,3138,4.6,5,65,5,Feliz
2024-06-01,Femenino,55,5685,3194,4.1,1,61,1,Neutral
2024-02-10,Femenino,43,10847,2254,8.4,4,84,5,Estresado
2024-03-08,Masculino,37,11518,3290,7.7,3,62,8,Estresado
2024-06-18,Femenino,62,12022,1937,7.0,5,74,3,Relajado
2024-01-16,Femenino,53,10244,2605,8.7,1,93,7,Estresado
2024-01-30,Masculino,54,14355,3278,4.6,5,82,8,Relajado
2024-01-18,Masculino,44,6799,2862,7.0,5,70,8,Relajado
2024-03-20,Femenino,56,7807,2956,4.2,5,71,5,Estresado
2024-06-11,Femenino,36,5875,2779,4.2,5,74,2,Relajado
2024-06-02,Masculino,22,9668,2806,4.6,3,75,10,Feliz
2024-06-14,Femenino,41,12078,2186,4.4,1,73,6,Estresado
2024-01-24,Femenino,20,13459,2023,6.8,3,76,2,Relajado
2024-04-14,Masculino,48,3298,2940,5.2,3,70,2,Relajado
2024-06-15,Masculino,24,12283,1878,5.9,4,91,10,Neutral
2024-05-29,Femenino,43,10163,3208,4.7,1,70,4,Estresado
2024-01-03,Femenino,49,13792,2257,8.0,5,62,3,Relajado
2024-05-06,Masculino,63,5446,3260,4.6,4,87,2,Neutral
2024-01-01,Femenino,20,8661,3322,5.6,5,76,3,Relajado
2024-02-21,Masculino,33,9396,2433,6.1,3,96,10,Neutral
2024-03-28,Masculino,28,3761,2833,8.7,3,89,4,Relajado
2024-01-21,Femenino,56,8621,2991,8.2,2,97,3,Feliz
2024-02-17,Femenino,21,14146,2380,5.0,2,71,2,Relajado
2024-04-18,Masculino,34,8792,3342,6.1,4,96,6,Neutral
2024-02-10,Femenino,36,13465,2703,6.7,2,76,10,Relajado
2024-03-11,Femenino,39,10330,2192,6.4,3,74,10,Feliz
2024-04-10,Masculino,56,14305,3171,7.0,5,70,2,Relajado
2024-06-22,Masculino,40,8424,1906,4.7,1,63,7,Neutral
2024-06-04,Masculino,61,7259,2840,6.0,1,68,6,Relajado
2024-03-24,Femenino,39,4911,2641,8.2,1,87,1,Estresado
2024-02-16,Masculino,26,10207,2684,6.3,2,91,5,Neutral
2024-03-19,Masculino,45,9635,1955,4.9,2,90,5,Estresado
2024-01-07,Femenino,28,9801,3430,7.3,3,67,4,Estresado
2024-01-08,Masculino,40,14958,3000,4.3,1,83,9,Estresado
2024-02-19,Masculino,40,9306,2987,8.1,1,70,7,Relajado
2024-04-02,Femenino,41,3668,3417,8.4,5,92,3,Relajado
2024-03-29,Masculino,28,4710,2922,8.0,1,78,7,Neutral
2024-02-15,Femenino,38,10939,3067,8.1,5,92,6,Estresado
2024-01-04,Masculino,32,5619,2523,6.5,5,76,4,Feliz
2024-01-14,Femenino,29,13067,2393,7.0,1,80,4,Neutral
2024-05-22,Masculino,40,13122,2835,4.4,4,89,5,Relajado
2024-01-07,Masculino,32,3513,1831,5.6,1,73,2,Estresado
2024-01-09,Femenino,64,10210,2121,5.7,5,76,3,Estresado
2024-04-02,Masculino,43,10730,3239,6.8,4,83,4,Feliz
2024-05-16,Masculino,56,5266,2032,8.4,2,66,4,Relajado
2024-03-06,Femenino,26,7259,2461,5.4,3,85,9,Neutral
2024-03-31,Femenino,50,13146,2481,5.5,1,60,8,Relajado
2024-04-13,Femenino,48,3944,2734,6.9,5,64,6,Feliz
2024-04-07,Femenino,33,14424,2441,7.4,5,72,7,Feliz
2024-05-25,Masculino,52,12226,2178,8.1,2,99,1,Estresado
2024-01-09,Masculino,58,6748,2149,6.9,2,64,10,Feliz
2024-05-23,Femenino,61,9972,2859,7.5,4,97,6,Estresado
2024-01-28,Femenino,56,13390,2992,8.8,5,72,2,Estresado
2024-04-27,Femenino,23,9126,2564,4.9,4,76,9,Relajado
2024-01-04,Femenino,19,4776,3269,5.2,5,77,1,Relajado
2024-02-29,Femenino,27,6784,2541,4.2,5,76,5,Neutral
2024-02-04,Femenino,30,8909,3464,8.0,4,66,8,Estresado
2024-01-02,Masculino,51,5025,3067,7.2,2,78,3,Neutral
2024-04-13,Masculino,63,13090,3316,5.3,2,60,6,Estresado
2024-06-10,Femenino,37,9578,3454,8.3,1,97,3,Neutral
2024-03-03,Femenino,21,11650,2333,4.4,5,99,6,Estresado
2024-02-22,Masculino,62,3540,2064,5.4,2,88,9,Feliz
2024-02-09,Masculino,62,10972,3288,6.0,3,92,7,Estresado
2024-05-15,Masculino,30,6198,3115,4.8,4,79,8,Neutral
2024-03-15,Masculino,62,3828,2443,8.9,4,64,3,Feliz
2024-03-27,Masculino,57,12779,2582,6.0,5,90,10,Feliz
2024-03-25,Masculino,18,5471,2370,5.1,1,62,7,Neutral
2024-04-14,Femenino,64,7938,2300,4.1,5,75,9,Estresado
2024-04-18,Masculino,44,7267,3287,8.2,1,94,5,Relajado
2024-03-27,Femenino,28,10875,3049,8.9,5,91,4,Relajado
2024-02-17,Masculino,27,6755,2526,7.6,2,92,8,Feliz
2024-04-29,Femenino,39,3175,1804,5.6,3,63,1,Estresado
2024-03-31,Femenino,56,12049,2807,7.0,4,89,7,Relajado
2024-03-28,Femenino,34,8331,3485,6.8,4,69,6,Feliz
2024-01-10,Femenino,37,6859,2483,9.0,4,94,7,Feliz
2024-02-23,Masculino,33,9487,2830,8.4,2,95,9,Feliz
2024-05-25,Masculino,25,11433,2603,6.2,4,80,4,Neutral
2024-01-28,Masculino,55,8654,1989,8.4,4,79,10,Neutral
2024-05-02,Femenino,61,5019,2278,8.4,2,62,9,Relajado
2024-05-02,Femenino,51,11931,2040,7.2,1,86,3,Neutral
2024-05-30,Masculino,43,9274,2280,8.0,2,76,3,Relajado
2024-01-13,Femenino,48,8668,2333,5.7,4,70,5,Neutral
2024-01-16,Masculino,51,8374,3351,8.1,4,60,6,Feliz
2024-04-26,Masculino,44,11056,2005,5.1,2,79,10,Estresado
2024-05-25,Femenino,53,12524,3485,6.3,4,72,6,Relajado
2024-05-10,Femenino,19,7048,3350,5.4,2,90,2,Relajado
2024-04-01,Masculino,55,14211,1968,8.1,4,95,4,Feliz
2024-02-13,Masculino,53,10945,2649,8.7,5,71,6,Estresado
2024-02-29,Femenino,44,5566,3388,4.7,3,98,9,Estresado
2024-02-14,Femenino,29,9199,2365,7.7,2,85,7,Relajado
2024-05-11,Masculino,27,9593,2856,8.5,3,78,9,Relajado
2024-06-03,Masculino,33,4636,3262,6.5,1,71,7,Estresado
2024-03-07,Femenino,50,9052,2514,4.2,4,75,3,Feliz
2024-03-12,Masculino,18,13941,2175,4.5,1,86,2,Estresado
2024-05-06,Masculino,31,7729,2924,5.5,3,61,10,Relajado
2024-05-08,Masculino,56,4245,2608,6.1,2,71,7,Relajado
2024-04-19,Masculino,23,8021,2402,4.3,2,85,2,Neutral
2024-05-16,Femenino,37,5672,1971,4.0,5,98,6,Neutral
2024-05-03,Femenino,27,14126,2500,4.4,2,66,3,Neutral
2024-03-22,Masculino,33,10348,2639,8.8,4,73,8,Feliz
2024-02-11,Femenino,63,9535,3062,7.6,4,72,4,Feliz
2024-04-17,Masculino,64,13624,1902,8.7,4,63,10,Estresado
2024-04-26,Femenino,45,8498,2770,6.5,1,82,10,Estresado
2024-01-04,Femenino,51,14303,3099,4.8,5,91,1,Neutral
2024-04-14,Masculino,31,8551,2749,8.8,4,63,5,Estresado
2024-03-24,Masculino,19,4637,3333,4.1,2,67,2,Feliz
2024-04-19,Femenino,22,8925,2193,7.1,5,96,2,Neutral
2024-01-27,Masculino,31,3252,3409,4.3,5,85,1,Relajado
2024-04-19,Femenino,31,4942,3206,6.2,4,96,5,Neutral
2024-02-12,Femenino,52,7650,3421,4.4,1,97,5,Neutral
2024-06-14,Femenino,38,6162,2393,7.9,4,81,2,Feliz
2024-05-15,Femenino,28,14126,2795,8.0,4,67,1,Estresado
2024-03-28,Masculino,22,5330,2345,7.6,2,61,9,Feliz
2024-03-11,Femenino,29,9882,3009,8.1,4,90,2,Relajado
2024-01-02,Masculino,53,11475,2619,7.2,2,89,7,Neutral
2024-05-08,Femenino,28,8801,2297,6.3,4,67,1,Estresado
2024-02-26,Femenino,21,13912,1807,7.1,3,99,8,Estresado
2024-02-28,Femenino,29,8048,2425,5.1,3,61,10,Feliz
2024-05-12,Masculino,52,12497,3006,4.6,2,91,7,Estresado
2024-05-16,Femenino,31,11747,2089,8.5,2,97,2,Feliz
2024-01-25,Femenino,60,13516,2136,5.1,4,74,6,Estresado
2024-04-02,Femenino,18,4209,3286,7.0,2,70,10,Estresado
2024-05-01,Masculino,59,4704,1843,6.9,1,68,2,Relajado
2024-01-29,Femenino,22,7247,2621,5.3,1,89,5,Relajado
2024-03-28,Femenino,58,4091,2808,9.0,2,84,1,Neutral
2024-03-09,Masculino,54,7133,2208,7.6,4,67,3,Neutral
2024-05-26,Masculino,31,7384,3368,7.8,2,77,8,Relajado
2024-04-10,Masculino,58,12605,2929,5.7,2,92,4,Feliz
2024-06-03,Masculino,36,10816,3073,6.8,1,62,3,Relajado
2024-01-04,Femenino,55,14878,2796,7.3,5,80,3,Estresado
2024-04-05,Femenino,54,5228,3039,5.2,1,82,3,Estresado
2024-02-22,Femenino,31,11802,2663,7.0,1,65,4,Neutral
2024-04-26,Masculino,61,5204,2566,4.5,5,64,4,Estresado
2024-05-22,Masculino,19,13746,2250,7.4,1,70,1,Neutral
2024-04-15,Masculino,43,6637,3440,7.2,5,74,8,Feliz
2024-01-25,Masculino,20,13101,2526,8.1,3,62,10,Relajado
2024-03-23,Femenino,22,3339,1856,8.1,4,80,8,Feliz
2024-06-21,Femenino,20,12531,2482,4.6,4,66,10,Neutral
2024-04-05,Femenino,21,8809,2020,6.0,4,92,5,Neutral
2024-03-13,Masculino,44,5169,2150,4.9,2,91,6,Relajado
2024-05-29,Femenino,30,4974,3111,5.8,3,78,5,Feliz
2024-04-15,Masculino,35,10841,2471,7.3,2,90,6,Estresado
2024-03-04,Masculino,61,4340,2187,6.8,2,86,7,Estresado
2024-05-21,Femenino,40,7822,3305,5.2,1,69,10,Feliz
2024-02-03,Femenino,62,12688,1851,7.3,1,77,2,Neutral
2024-03-05,Femenino,20,10720,2161,5.0,3,72,3,Estresado
2024-04-04,Femenino,49,5740,1951,5.9,5,92,4,Neutral
2024-04-10,Masculino,52,8996,2474,4.9,4,98,10,Feliz
2024-04-21,Masculino,20,8111,2917,6.8,5,97,1,Feliz
2024-03-06,Masculino,59,4769,2101,7.8,5,80,9,Relajado
2024-05-04,Femenino,24,10472,2829,4.4,3,62,7,Relajado
2024-03-28,Femenino,48,9574,3389,4.9,5,97,9,Neutral
2024-02-16,Femenino,26,7154,1982,7.7,2,79,5,Feliz
2024-05-20,Masculino,29,14234,2539,5.8,5,91,4,Relajado
2024-06-21,Femenino,35,9465,2211,6.0,5,78,2,Relajado
2024-03-26,Femenino,18,7660,2803,6.0,4,87,10,Neutral
2024-02-15,Femenino,38,7054,3105,6.7,2,69,5,Feliz
2024-03-10,Masculino,44,12821,2299,7.3,4,64,6,Estresado
2024-02-10,Femenino,36,6012,2179,4.6,1,92,8,Relajado
2024-02-16,Femenino,56,4613,1990,7.7,4,63,1,Estresado
2024-02-26,Masculino,19,3823,2846,5.5,2,61,10,Feliz
2024-03-31,Femenino,22,14207,2570,7.6,4,66,9,Neutral
2024-01-24,Femenino,28,5043,2575,5.8,2,79,9,Relajado
2024-04-29,Femenino,59,5477,2268,4.5,3,92,8,Relajado
2024-06-25,Femenino,44,5858,2481,5.2,3,73,7,Neutral
2024-05-19,Femenino,46,14129,3360,8.3,4,79,2,Feliz
2024-03-25,Masculino,45,14972,2725,6.6,5,76,2,Estresado
2024-01-24,Femenino,24,4661,2199,4.2,3,74,6,Relajado
2024-04-12,Masculino,64,12456,2530,4.6,2,75,8,Relajado
2024-06-10,Masculino,48,5629,2082,8.8,4,97,1,Feliz
2024-01-05,Femenino,34,8578,1850,8.6,2,87,2,Relajado
2024-03-24,Masculino,38,10045,3237,8.2,5,70,2,Feliz
2024-06-21,Masculino,38,8764,1883,6.5,2,79,2,Neutral
2024-06-06,Masculino,61,5191,3341,6.9,3,77,4,Feliz
2024-05-13,Femenino,31,6079,3076,6.0,1,60,2,Feliz
2024-06-13,Masculino,63,13409,3295,9.0,4,74,2,Feliz
2024-03-30,Masculino,41,4966,3073,7.1,4,93,5,Relajado
2024-02-09,Masculino,56,12715,2930,9.0,5,62,10,Neutral
2024-04-07,Masculino,22,7691,1913,7.3,5,91,1,Neutral
2024-02-05,Masculino,26,11569,2014,5.6,4,72,7,Feliz
2024-05-17,Femenino,39,7516,2395,6.3,4,94,1,Relajado
2024-01-01,Masculino,60,11032,3267,4.6,1,98,2,Feliz
2024-01-09,Masculino,24,3654,1985,4.2,5,85,5,Neutral
2024-03-15,Femenino,59,5107,2858,7.2,4,83,1,Relajado
2024-05-22,Masculino,40,10308,2311,6.0,3,69,9,Relajado
2024-05-01,Femenino,63,3473,3153,5.7,1,83,10,Neutral
2024-03-04,Masculino,54,13750,2030,6.7,1,70,1,Neutral
2024-01-06,Masculino,41,4615,2960,5.0,2,82,10,Relajado
2024-02-11,Masculino,22,11345,3318,5.8,5,73,7,Relajado
2024-03-02,Masculino,24,5485,2920,6.2,5,84,4,Estresado
2024-01-09,Masculino,31,12414,2276,6.8,3,93,7,Neutral
2024-04-28,Masculino,56,7164,2001,5.8,2,86,1,Estresado
2024-04-17,Femenino,51,10025,2877,5.5,1,99,3,Neutral
2024-03-04,Femenino,37,13117,2432,4.1,4,78,5,Neutral
2024-05-12,Masculino,33,14347,3119,5.8,1,97,10,Relajado
2024-04-07,Masculino,51,11069,2412,4.5,2,69,10,Estresado
2024-05-19,Femenino,48,7025,3427,8.5,2,99,5,Relajado
2024-02-28,Femenino,21,14539,2869,4.4,2,62,8,Neutral
2024-04-27,Masculino,35,4208,3225,6.3,5,94,10,Relajado
2024-05-06,Femenino,41,8752,2160,5.8,2,70,6,Estresado
2024-06-13,Masculino,23,14524,2485,7.5,2,79,9,Relajado
2024-02-14,Masculino,61,8350,2894,5.9,4,69,9,Estresado
2024-01-07,Femenino,59,4929,2622,5.1,5,91,10,Feliz
2024-03-16,Masculino,63,6402,2149,6.1,2,77,5,Neutral
2024-04-19,Masculino,63,4294,2106,4.5,1,80,3,Estresado
2024-04-15,Femenino,32,14766,3383,6.9,5,73,5,Neutral
2024-05-09,Femenino,28,5326,1821,6.4,4,62,2,Feliz
2024-01-04,Femenino,61,5400,2075,8.8,3,79,7,Estresado
2024-04-20,Masculino,39,10803,3345,8.8,3,89,2,Relajado
2024-01-29,Femenino,24,12892,1838,6.9,5,86,3,Estresado
2024-02-26,Femenino,21,7356,2332,5.4,2,65,7,Relajado
2024-04-25,Femenino,50,4998,2671,7.1,2,99,10,Feliz
2024-02-11,Femenino,34,10759,3082,8.9,4,83,1,Relajado
2024-06-22,Masculino,56,4936,2384,5.7,2,84,5,Neutral
2024-06-02,Femenino,45,5791,1864,5.8,5,78,2,Estresado
2024-04-27,Masculino,28,5384,2281,7.5,2,80,9,Feliz
2024-04-20,Masculino,34,9204,2751,4.1,5,67,2,Neutral
2024-05-04,Femenino,58,13680,3320,7.0,2,62,10,Feliz
2024-01-02,Femenino,18,13300,2927,7.2,3,76,10,Relajado
2024-03-10,Masculino,32,9084,1964,4.5,2,70,7,Neutral
2024-02-26,Femenino,38,7257,2875,7.4,1,88,10,Feliz
2024-01-28,Femenino,36,4550,2292,7.9,4,64,4,Estresado
2024-06-17,Femenino,51,12104,3124,5.9,1,73,3,Feliz
2024-06-13,Femenino,55,4370,2788,6.0,3,74,5,Estresado
2024-03-04,Femenino,30,9301,2914,7.3,5,67,3,Relajado
2024-01-17,Femenino,42,8599,2784,7.0,5,80,3,Relajado
2024-06-08,Femenino,52,5355,2371,5.6,1,84,3,Feliz
2024-04-06,Masculino,41,8423,2345,4.3,5,78,1,Relajado
2024-05-02,Femenino,39,11030,1953,6.8,4,89,7,Relajado
2024-04-16,Femenino,50,6339,2029,7.8,5,86,7,Feliz
2024-05-13,Masculino,56,14966,2997,5.7,2,85,2,Relajado
2024-03-27,Femenino,61,11436,2504,4.1,3,90,1,Estresado
2024-05-06,Masculino,52,8942,2539,7.6,4,70,3,Neutral
2024-01-20,Masculino,61,13246,2625,8.5,3,80,3,Relajado
2024-06-23,Masculino,30,8209,2367,7.6,2,97,3,Relajado
2024-02-07,Femenino,33,3028,2937,8.2,3,73,1,Estresado
2024-03-15,Masculino,41,12698,2633,8.0,1,80,8,Feliz
2024-05-24,Femenino,27,5930,1920,7.2,3,97,5,Relajado
2024-03-25,Femenino,39,9895,3385,5.9,3,84,5,Relajado
2024-04-11,Femenino,57,3450,2508,7.2,2,64,7,Neutral
2024-03-15,Masculino,44,10554,2669,8.0,1,86,2,Feliz
2024-05-12,Masculino,57,7622,1896,7.5,2,81,5,Feliz
2024-05-31,Femenino,40,3588,1984,6.5,1,86,10,Neutral
2024-05-31,Masculino,64,6409,3297,8.9,2,61,8,Feliz
2024-01-23,Masculino,48,9241,2408,8.4,2,70,10,Relajado
2024-03-25,Masculino,36,5641,3117,5.3,4,72,5,Feliz
2024-05-09,Femenino,29,4059,1870,8.8,2,67,8,Relajado
2024-06-20,Femenino,21,8487,3125,7.9,4,96,6,Estresado
2024-04-18,Femenino,48,13972,2264,4.5,1,76,9,Estresado
2024-02-27,Femenino,58,14289,3156,8.3,2,89,10,Relajado
2024-01-20,Femenino,45,9614,3158,5.5,3,66,3,Estresado
2024-03-02,Masculino,20,11846,2080,7.1,3,69,1,Neutral
2024-01-16,Masculino,41,5323,3419,4.2,2,65,8,Relajado
2024-06-17,Femenino,61,5811,2756,4.4,4,67,2,Neutral
2024-04-05,Femenino,52,9752,2232,4.9,4,66,10,Neutral
2024-02-03,Masculino,22,11066,2729,4.1,3,85,7,Relajado
2024-04-22,Masculino,22,3707,2635,6.3,2,67,3,Relajado
2024-06-21,Femenino,45,9977,3069,6.4,5,80,2,Feliz
2024-03-09,Masculino,64,9141,2413,5.5,2,96,8,Estresado
2024-04-25,Masculino,59,4366,3495,5.9,1,93,6,Estresado
2024-03-27,Femenino,30,3877,2638,7.5,4,68,5,Feliz
2024-04-05,Masculino,41,4454,2947,6.4,2,74,3,Feliz
2024-06-05,Femenino,50,12865,1874,8.1,2,84,8,Feliz
2024-01-06,Masculino,40,7158,2895,8.3,2,62,7,Estresado
2024-01-16,Masculino,55,12378,2413,8.5,2,83,5,Feliz
2024-02-06,Masculino,58,7569,2231,7.8,1,62,9,Feliz
2024-06-05,Femenino,28,13799,3411,6.7,2,61,8,Neutral
2024-02-18,Masculino,32,12856,1914,8.9,5,73,4,Neutral
2024-01-23,Femenino,38,13538,2340,7.0,1,87,3,Feliz
2024-01-16,Masculino,56,13853,3278,5.0,1,74,10,Relajado
2024-03-06,Femenino,33,8211,2011,7.5,3,85,2,Relajado
2024-03-03,Masculino,31,4342,2953,4.4,1,67,6,Relajado
2024-03-05,Masculino,18,5497,2850,4.9,2,67,8,Relajado
2024-03-03,Femenino,32,6963,3170,5.7,1,84,10,Relajado
2024-05-28,Masculino,62,5887,2477,5.0,5,99,5,Neutral
2024-02-04,Masculino,41,6220,3139,6.6,3,72,8,Neutral
2024-01-09,Femenino,26,9717,2469,8.7,2,71,4,Estresado
2024-06-02,Femenino,56,5266,2434,4.7,3,85,2,Feliz
2024-02-17,Masculino,26,11096,3396,5.0,5,66,5,Relajado
2024-06-16,Femenino,43,13214,1859,8.4,1,99,4,Neutral
2024-02-13,Femenino,57,12559,3368,4.2,4,99,10,Feliz
2024-04-12,Femenino,29,4360,2620,7.0,2,98,4,Feliz
2024-01-20,Femenino,31,3973,2568,6.6,1,68,7,Feliz
2024-03-07,Femenino,32,8600,2360,7.8,5,94,10,Neutral
2024-01-01,Femenino,46,14832,2255,4.1,4,77,1,Feliz
2024-03-01,Femenino,62,3492,2375,6.8,3,68,4,Neutral
2024-03-17,Masculino,24,10982,3027,7.4,4,93,9,Neutral
2024-03-15,Femenino,59,10994,2787,4.9,2,99,9,Relajado
2024-06-09,Femenino,42,14496,1870,4.1,4,77,6,Estresado
2024-06-16,Femenino,23,4701,2767,8.9,2,63,2,Estresado
2024-01-08,Masculino,62,14495,2803,5.0,3,61,10,Neutral
2024-04-15,Femenino,42,5613,2722,8.0,3,69,10,Relajado
2024-02-17,Femenino,29,8451,1858,4.8,1,80,6,Feliz
2024-05-29,Femenino,52,3156,2066,5.7,2,75,9,Feliz
2024-04-01,Femenino,63,14140,3490,5.6,4,61,7,Estresado
2024-05-20,Masculino,50,14478,2937,5.6,2,85,7,Relajado
2024-03-22,Masculino,48,5858,2410,6.9,4,69,6,Relajado
2024-03-12,Femenino,50,9354,3315,5.5,1,60,6,Estresado
2024-04-25,Femenino,54,3870,2572,7.1,2,64,1,Estresado
2024-03-10,Masculino,27,4711,2080,8.2,4,81,4,Neutral
2024-02-04,Femenino,22,4142,3232,8.1,5,90,1,Neutral
2024-03-03,Masculino,33,5008,3491,7.0,2,88,7,Feliz
2024-01-13,Masculino,51,6918,1816,7.7,4,93,2,Estresado
2024-04-13,Femenino,24,14121,2910,8.5,3,79,5,Relajado
2024-03-21,Femenino,23,12465,2249,6.5,5,72,8,Estresado
2024-05-13,Masculino,35,9739,2983,5.5,2,92,8,Feliz
2024-01-24,Masculino,40,9997,2461,6.0,2,68,8,Relajado
2024-02-29,Femenino,58,3231,1803,4.9,4,64,5,Feliz
2024-01-08,Masculino,22,5149,2643,6.7,2,68,2,Feliz
2024-06-12,Masculino,40,8434,3267,4.6,2,87,9,Feliz
2024-02-27,Femenino,32,4340,1850,8.7,2,64,8,Relajado
2024-05-05,Femenino,34,14694,2243,8.4,2,83,3,Neutral
2024-05-15,Femenino,22,11390,2482,8.6,3,98,6,Estresado
2024-01-05,Femenino,19,7896,2786,4.1,5,80,7,Feliz
2024-05-19,Femenino,23,7040,2339,4.2,4,76,6,Feliz
2024-05-27,Masculino,43,10877,2541,8.4,3,91,2,Neutral
2024-02-10,Masculino,18,10883,3310,7.9,5,63,1,Feliz
2024-05-15,Masculino,37,7101,1836,8.0,5,98,8,Relajado
2024-01-29,Femenino,33,5249,2287,4.1,5,88,9,Estresado
2024-01-01,Femenino,34,4678,3115,5.5,1,62,6,Neutral
2024-05-11,Femenino,42,4936,2548,7.8,1,83,4,Relajado
2024-03-07,Masculino,30,3663,3388,7.7,1,82,4,Feliz
2024-01-11,Masculino,22,13069,3497,6.0,1,67,3,Feliz
2024-02-06,Masculino,32,14496,1882,4.4,5,97,2,Feliz
2024-05-04,Masculino,47,12068,3251,5.1,4,60,2,Feliz
2024-04-29,Masculino,31,4893,2972,4.4,5,64,10,Neutral
2024-02-20,Femenino,32,7000,2499,4.6,2,91,5,Estresado
2024-02-11,Masculino,51,9110,2813,4.3,5,62,2,Feliz
2024-06-25,Masculino,22,10080,2318,7.2,1,94,5,Estresado
2024-03-21,Masculino,35,7709,2995,5.7,4,99,6,Relajado
2024-04-08,Masculino,63,14110,2404,4.5,5,61,6,Feliz
2024-04-19,Masculino,61,14562,2893,4.8,5,83,2,Estresado
2024-03-14,Femenino,39,8993,2565,8.3,4,69,5,Feliz
2024-01-01,Masculino,38,8661,2041,8.2,2,93,2,Neutral
2024-04-09,Femenino,24,8407,2341,5.1,5,69,4,Feliz
2024-01-29,Femenino,64,4196,2713,4.3,2,73,10,Feliz
2024-05-10,Femenino,42,11458,2017,6.4,2,78,8,Feliz
2024-04-29,Femenino,34,12414,2395,8.9,2,82,9,Relajado
2024-02-10,Femenino,40,4714,3163,8.5,1,98,10,Feliz
2024-05-08,Masculino,53,14306,1966,6.1,3,74,4,Feliz
2024-02-01,Masculino,64,11294,2940,8.1,5,69,8,Neutral
2024-02-14,Masculino,34,7890,3267,5.5,4,95,2,Relajado
2024-06-28,Femenino,42,8783,3342,5.5,1,87,2,Estresado
2024-04-26,Femenino,34,4320,3097,5.6,3,93,5,Relajado
2024-06-02,Femenino,23,7026,1986,4.6,1,66,9,Estresado
2024-04-17,Femenino,25,13192,3178,6.3,4,90,6,Estresado
2024-02-17,Masculino,63,14452,2896,8.0,4,63,7,Estresado
2024-02-07,Femenino,43,3993,2719,8.6,5,87,5,Relajado
2024-06-18,Masculino,32,9502,2678,5.2,5,86,2,Neutral
2024-02-17,Femenino,62,5137,2030,4.9,3,79,3,Relajado
2024-01-02,Masculino,37,10850,2974,6.9,5,62,1,Feliz
2024-06-13,Femenino,46,5889,2612,8.4,2,90,8,Neutral
2024-04-14,Masculino,36,7855,3045,6.3,5,86,9,Relajado
2024-01-31,Masculino,19,10734,2502,6.6,4,82,8,Neutral
2024-06-04,Masculino,35,7464,2163,8.2,5,91,6,Relajado
2024-04-28,Masculino,61,8707,3267,4.5,4,72,6,Neutral
2024-06-17,Masculino,42,5593,3117,5.8,4,80,9,Feliz
2024-01-24,Masculino,63,13922,2788,7.3,1,66,10,Neutral
2024-05-15,Femenino,64,9784,3311,5.3,3,91,10,Relajado
2024-06-08,Femenino,21,12591,2958,9.0,4,89,3,Relajado
2024-06-01,Masculino,47,14178,3311,7.0,4,94,9,Estresado
2024-05-31,Femenino,23,8480,2186,7.0,3,64,2,Feliz
2024-01-06,Masculino,30,3531,2802,7.8,1,87,7,Relajado
2024-01-25,Femenino,41,12110,2172,8.4,4,81,2,Relajado
2024-05-08,Masculino,57,10162,3182,6.7,1,61,7,Estresado
2024-06-15,Masculino,59,12777,2148,6.5,2,92,2,Feliz
2024-03-22,Femenino,18,4042,2790,6.4,4,67,3,Relajado
2024-03-15,Femenino,55,5315,2418,8.0,5,79,8,Estresado
2024-01-09,Masculino,20,8475,3207,5.7,4,98,6,Feliz
2024-06-11,Masculino,63,14629,2821,7.3,1,89,5,Relajado
2024-01-21,Masculino,60,11419,3239,6.7,3,91,2,Relajado
